time,lat,lon,elevation,accuracy,bearing,speed
2014-11-07T05:02:12Z,39.645384,-79.972591,337.000000,125.000000,0.000000,0.000000
2014-11-07T05:03:16Z,39.646100,-79.972353,315.000000,40.000000,43.500000,0.958853
2014-11-07T05:04:22Z,39.646234,-79.971282,326.000000,11.000000,43.500000,1.288604
2014-11-07T05:05:25Z,39.646783,-79.970556,309.000000,26.000000,43.500000,1.212023
2014-11-07T05:06:27Z,39.647084,-79.969483,302.000000,40.000000,43.500000,0.700643
2014-11-07T05:07:30Z,39.647284,-79.968680,324.000000,24.000000,43.500000,0.740068
2014-11-07T05:08:35Z,39.647509,-79.967864,297.000000,17.000000,0.000000,0.000000
2014-11-07T05:09:38Z,39.647909,-79.966810,306.000000,20.000000,43.500000,0.740608
2014-11-07T05:10:39Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:11:40Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:12:40Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:13:44Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:14:45Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:15:45Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:16:45Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:17:46Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:18:46Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:19:47Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:20:50Z,39.648386,-79.962537,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:21:50Z,39.648186,-79.960617,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:22:51Z,39.649632,-79.967326,0.000000,1562.000000,0.000000,0.000000
2014-11-07T05:23:55Z,39.649535,-79.960472,303.000000,11.000000,151.500000,1.883507
2014-11-07T05:24:58Z,39.649632,-79.960500,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:26:02Z,39.649559,-79.960616,302.000000,17.000000,99.199997,0.924446
2014-11-07T05:27:06Z,39.649642,-79.960492,0.000000,39.407001,0.000000,0.000000
2014-11-07T05:28:13Z,39.649684,-79.960467,0.000000,30.000000,0.000000,0.000000
2014-11-07T05:29:18Z,39.649602,-79.960451,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:30:29Z,39.649688,-79.960462,0.000000,30.000000,0.000000,0.000000
2014-11-07T05:31:33Z,39.649683,-79.960460,0.000000,30.000000,0.000000,0.000000
2014-11-07T05:32:42Z,39.649668,-79.960461,0.000000,30.000000,0.000000,0.000000
2014-11-07T05:33:52Z,39.649623,-79.960478,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:35:19Z,39.649615,-79.960456,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:36:23Z,39.649635,-79.960461,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:37:32Z,39.649674,-79.960476,0.000000,30.000000,0.000000,0.000000
2014-11-07T05:38:36Z,39.649629,-79.960483,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:39:40Z,39.649596,-79.960488,0.000000,35.123001,0.000000,0.000000
2014-11-07T05:40:47Z,39.649596,-79.960460,0.000000,35.192001,0.000000,0.000000
2014-11-07T05:41:51Z,39.649624,-79.960470,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:42:56Z,39.649626,-79.960461,0.000000,37.930000,0.000000,0.000000
2014-11-07T05:44:00Z,39.649625,-79.960455,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:45:05Z,39.649632,-79.960498,0.000000,21.170000,0.000000,0.000000
2014-11-07T05:46:09Z,39.649629,-79.960473,0.000000,38.219002,0.000000,0.000000
2014-11-07T05:47:15Z,39.649621,-79.960488,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:48:20Z,39.649616,-79.960469,0.000000,36.999001,0.000000,0.000000
2014-11-07T05:49:25Z,39.649617,-79.960458,0.000000,26.957001,0.000000,0.000000
2014-11-07T05:50:29Z,39.649608,-79.960500,0.000000,36.279999,0.000000,0.000000
2014-11-07T05:51:34Z,39.649618,-79.960463,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:52:39Z,39.649705,-79.960494,0.000000,30.000000,0.000000,0.000000
2014-11-07T05:53:43Z,39.649625,-79.960486,0.000000,109.516998,0.000000,0.000000
2014-11-07T05:54:47Z,39.649646,-79.960492,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:55:49Z,39.649621,-79.960466,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:56:53Z,39.649697,-79.960731,331.000000,15.000000,0.000000,0.000000
2014-11-07T05:57:57Z,39.649621,-79.960485,0.000000,20.000000,0.000000,0.000000
2014-11-07T05:59:01Z,39.649649,-79.960490,0.000000,20.000000,0.000000,0.000000
2014-11-07T06:00:05Z,39.649631,-79.960452,0.000000,20.000000,0.000000,0.000000
2014-11-07T06:01:10Z,39.649622,-79.960466,0.000000,20.000000,0.000000,0.000000
2014-11-07T06:02:15Z,39.649624,-79.960467,0.000000,20.000000,0.000000,0.000000
2014-11-07T06:03:19Z,39.649604,-79.960445,0.000000,35.928001,0.000000,0.000000
2014-11-07T06:04:24Z,39.649591,-79.960504,0.000000,34.703999,0.000000,0.000000
2014-11-07T06:05:29Z,39.649631,-79.960476,0.000000,20.000000,0.000000,0.000000
2014-11-07T06:06:33Z,39.649628,-79.960479,0.000000,20.000000,0.000000,0.000000
2014-11-07T06:07:37Z,39.649634,-79.960481,0.000000,20.000000,0.000000,0.000000
2014-11-07T06:08:41Z,39.649631,-79.960470,0.000000,23.059000,0.000000,0.000000
2014-11-07T06:09:41Z,39.649632,-79.960498,0.000000,20.000000,0.000000,0.000000
