time,lat,lon,elevation,accuracy,bearing,speed
2014-10-30T04:00:26Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:01:26Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:02:27Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:03:27Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:04:27Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:05:28Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:06:28Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:07:28Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:08:29Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:09:29Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:10:30Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:11:30Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:12:30Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:13:31Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:14:31Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:15:31Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:16:32Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:17:32Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:18:33Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:19:33Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:20:33Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:21:34Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:22:34Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:23:35Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:24:35Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:25:36Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:26:36Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:27:36Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:28:36Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:29:37Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:30:38Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:31:38Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:32:39Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:33:39Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:34:40Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:35:41Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:36:41Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:37:42Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:38:42Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:39:43Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:40:44Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:41:45Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:42:47Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:43:48Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:44:48Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:45:49Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:46:50Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:47:51Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:48:52Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:49:56Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:50:58Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:51:59Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:52:59Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:54:00Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:55:01Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:56:01Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:57:02Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:58:02Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T04:59:04Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:00:05Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:01:06Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:02:07Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:03:08Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:04:08Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:05:09Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:06:10Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:07:11Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:08:12Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:09:13Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:10:13Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:11:14Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:12:33Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:13:34Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:14:35Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:15:35Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:16:36Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:17:36Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:18:38Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:19:38Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:20:40Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:21:50Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:22:55Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:23:56Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:24:57Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:25:58Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:26:58Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:27:59Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:29:01Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:30:11Z,39.640719,-79.959974,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:31:13Z,39.639297,-79.977574,0.000000,2127.000000,0.000000,0.000000
2014-10-30T05:32:15Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:33:16Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:34:17Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:35:19Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:36:21Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:37:24Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:38:26Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:39:28Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:40:31Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:41:39Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:42:43Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:43:44Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:44:44Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:45:44Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:46:46Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:47:47Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:48:48Z,39.637875,-79.995173,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:49:49Z,39.631728,-79.993491,0.000000,2634.000000,0.000000,0.000000
2014-10-30T05:50:51Z,39.636408,-79.989080,0.000000,1051.000000,0.000000,0.000000
2014-10-30T05:51:52Z,39.634281,-79.988758,0.000000,1310.000000,0.000000,0.000000
2014-10-30T05:52:52Z,39.630833,-79.999976,0.000000,3261.000000,0.000000,0.000000
2014-10-30T05:53:53Z,39.630833,-79.999976,0.000000,3261.000000,0.000000,0.000000
2014-10-30T05:54:59Z,39.630833,-79.999976,0.000000,3261.000000,0.000000,0.000000
