A31889,39.645549749225,-79.960800443411
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
A26614,39.6453132,-79.9605782
A26615,39.645197,-79.9603555
A13924,39.645362716667,-79.960552266667
,,
A20685,39.645334777778,-79.960643744444
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
A3458,39.651167208333,-80.004730729167
A3219,40.217422444444,-80.211786666667
A21712,40.217333666667,-80.2119548
A11465,40.217460333333,-80.211662583333
A32718,40.217068266667,-80.212058815152
A24303,40.217371,-80.21138
A28156,40.217496333333,-80.211184
A19589,40.683297,-80.10116
A19162,40.685566,-80.1058915
A31499,40.683297,-80.10116
A28136,40.808476,-80.107854
A11265,41.138009913333,-80.158097523333
A15014,41.137903875,-80.1581573125
A15591,41.137707919048,-80.158093214286
A148,41.137694666667,-80.157977666667
A1853,41.138169958333,-80.157657333333
A23346,41.138002611111,-80.1578295
A16515,41.140999,-80.1568155
A4608,41.141322666667,-80.157136666667
A23097,41.141203,-80.1571705
A30846,41.141748186905,-80.15765432619
A25055,41.141929666667,-80.157546833333
A20012,41.141589433333,-80.157892316667
A24821,41.14140375,-80.1576515
A7818,41.139993711111,-80.156916677778
A15611,41.139904551515,-80.156870521212
A8472,41.140066058333,-80.156904975
A6001,41.14020285,-80.157156175
A6486,41.1402585,-80.157393
A11735,41.141150722222,-80.158303666667
A14020,41.1410325,-80.158466
A14765,41.1408085,-80.158348
A29922,41.141024,-80.158364
A20595,41.111408,-80.144129
A31536,40.541555,-80.078461
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
