A21140,39.645549749225,-79.960800443411
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
A28989,39.6453132,-79.9605782
A32050,39.645197,-79.9603555
A14979,39.645362716667,-79.960552266667
,,
A1024,39.645334777778,-79.960643744444
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
A25657,39.651167208333,-80.004730729167
A14974,40.217422444444,-80.211786666667
A31711,40.217333666667,-80.2119548
A24620,40.217460333333,-80.211662583333
A2805,40.217068266667,-80.212058815152
A138,40.217371,-80.21138
A30459,40.217496333333,-80.211184
A21272,40.683297,-80.10116
A24945,40.685566,-80.1058915
A6998,40.683297,-80.10116
A2007,40.808476,-80.107854
A2244,41.138009913333,-80.158097523333
A9133,41.137903875,-80.1581573125
A5858,41.137707919048,-80.158093214286
A19059,41.137694666667,-80.157977666667
A27952,41.138169958333,-80.157657333333
A19881,41.138002611111,-80.1578295
A16174,41.140999,-80.1568155
A6863,41.141322666667,-80.157136666667
A11356,41.141203,-80.1571705
A7013,41.141748186905,-80.15765432619
A8250,41.141929666667,-80.157546833333
A5355,41.141589433333,-80.157892316667
A12872,41.14140375,-80.1576515
A2273,41.139993711111,-80.156916677778
A1542,41.139904551515,-80.156870521212
A5319,41.140066058333,-80.156904975
A10996,41.14020285,-80.157156175
A21021,41.1402585,-80.157393
A31890,41.141150722222,-80.158303666667
A13923,41.1410325,-80.158466
A608,41.1408085,-80.158348
A29465,41.141024,-80.158364
A20446,41.111408,-80.144129
A21951,40.541555,-80.078461
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
